Date,Time,Average Temp,Average Light,Average Sound,CO2_Slope,S6_PIR,S7_PIR,Room_Occupancy_Count,IsOccupied
12/24/2017,2:43:18,25.2975,0,0.0575,-0.069230769,0,0,0,1
12/24/2017,2:43:48,25.2975,0,0.06,-0.080769231,0,0,0,1
12/24/2017,2:44:19,25.2975,0,0.0625,-0.088461538,0,0,0,1
12/24/2017,2:44:49,25.28,0,0.06,-0.092307692,0,0,0,1
12/24/2017,2:45:20,25.28,0,0.0575,-0.092307692,0,0,0,1
12/24/2017,2:45:51,25.28,0,0.0625,-0.092307692,0,0,0,1
12/24/2017,2:46:21,25.28,0,0.065,-0.092307692,0,0,0,1
12/24/2017,2:46:52,25.265,0,0.06,-0.138461538,0,0,0,1
12/24/2017,2:47:23,25.28,0,0.06,-0.184615385,0,0,0,1
12/24/2017,2:47:53,25.28,0,0.0625,-0.134615385,0,0,0,1
12/24/2017,2:48:24,25.28,0,0.055,-0.130769231,0,0,0,1
12/24/2017,2:48:55,25.28,0,0.0625,-0.123076923,0,0,0,1
12/24/2017,2:49:25,25.2825,0,0.06,-0.111538462,0,0,0,1
12/24/2017,2:49:56,25.265,0,0.0625,-0.146153846,0,0,0,1
12/24/2017,2:50:26,25.2975,0,0.06,-0.084615385,0,0,0,1
12/24/2017,2:50:57,25.28,0,0.06,-0.069230769,0,0,0,1
12/24/2017,2:51:28,25.2675,0,0.06,-0.053846154,0,0,0,1
12/24/2017,2:51:58,25.28,0,0.06,-0.042307692,0,0,0,1
12/24/2017,2:52:29,25.2825,0,0.0625,-0.030769231,0,0,0,1
12/24/2017,2:53:00,25.28,0,0.06,-0.015384615,0,0,0,1
12/24/2017,2:53:30,25.2975,0,0.0575,-0.046153846,0,0,0,1
12/24/2017,2:54:01,25.28,0,0.0625,-0.026923077,0,0,0,1
12/24/2017,2:54:32,25.265,0,0.0575,-0.003846154,0,0,0,1
12/24/2017,2:55:02,25.2825,0,0.055,0.023076923,0,0,0,1
12/24/2017,2:55:33,25.265,0,0.0575,0.003846154,0,0,0,1
12/24/2017,2:56:03,25.265,0,0.06,-0.015384615,0,0,0,1
12/24/2017,2:56:34,25.28,0,0.06,-0.034615385,0,0,0,1
12/24/2017,2:57:05,25.265,0,0.055,-0.053846154,0,0,0,1
12/24/2017,2:57:35,25.265,0,0.0575,-0.073076923,0,0,0,1
12/24/2017,2:58:06,25.265,0,0.06,-0.092307692,0,0,0,1
12/24/2017,2:58:37,25.2675,0,0.06,-0.061538462,0,0,0,1
12/24/2017,2:59:07,25.2975,0,0.0625,-0.076923077,0,0,0,1
12/24/2017,2:59:38,25.28,0,0.06,-0.092307692,0,0,0,1
12/24/2017,3:00:09,25.265,0,0.0575,-0.107692308,0,0,0,1
12/24/2017,3:00:39,25.265,0,0.06,-0.073076923,0,0,0,1
12/24/2017,3:01:10,25.28,0,0.055,-0.084615385,0,0,0,1
12/24/2017,3:01:40,25.265,0,0.0625,-0.096153846,0,0,0,1
12/24/2017,3:02:11,25.265,0,0.055,-0.107692308,0,0,0,1
12/24/2017,3:02:42,25.28,0,0.0575,-0.119230769,0,0,0,1
12/24/2017,3:03:12,25.25,0,0.06,-0.080769231,0,0,0,1
12/24/2017,3:03:43,25.265,0,0.055,-0.088461538,0,0,0,1
12/24/2017,3:04:14,25.265,0,0.0525,-0.046153846,0,0,0,1
12/24/2017,3:04:44,25.265,0,0.0575,0,0,0,0,1
12/24/2017,3:05:15,25.265,0,0.0575,0,0,0,0,1
12/24/2017,3:05:46,25.265,0,0.0525,0,0,0,0,1
12/24/2017,3:06:16,25.28,0,0.0575,0,0,0,0,1
12/24/2017,3:06:47,25.28,0,0.06,0,0,0,0,1
12/24/2017,3:07:17,25.265,0,0.0575,0,0,0,0,1
12/24/2017,3:07:48,25.265,0,0.06,0.046153846,0,0,0,1
12/24/2017,3:08:19,25.265,0,0.0625,0.042307692,0,0,0,1
12/24/2017,3:08:49,25.265,0,0.06,0.038461538,0,0,0,1
12/24/2017,3:09:20,25.25,0,0.0625,0.034615385,0,0,0,1
12/24/2017,3:09:51,25.2825,0,0.055,0.030769231,0,0,0,1
12/24/2017,3:10:21,25.25,0,0.0625,0.073076923,0,0,0,1
12/24/2017,3:10:52,25.25,0,0.06,0.065384615,0,0,0,1
12/24/2017,3:11:23,25.25,0,0.0575,0.057692308,0,0,0,1
12/24/2017,3:11:53,25.25,0,0.055,0.05,0,0,0,1
12/24/2017,3:12:24,25.25,0,0.06,0.042307692,0,0,0,1
12/24/2017,3:12:54,25.25,0,0.06,0.034615385,0,0,0,1
12/24/2017,3:13:25,25.265,0,0.0575,0.026923077,0,0,0,1
12/24/2017,3:13:56,25.265,0,0.06,0.019230769,0,0,0,1
12/24/2017,3:14:26,25.28,0,0.0575,0.011538462,0,0,0,1
12/24/2017,3:14:57,25.265,0,0.06,0.003846154,0,0,0,1
12/24/2017,3:15:28,25.265,0,0.055,-0.003846154,0,0,0,1
12/24/2017,3:15:58,25.265,0,0.0575,-0.011538462,0,0,0,1
12/24/2017,3:16:29,25.25,0,0.0575,-0.019230769,0,0,0,1
12/24/2017,3:16:59,25.25,0,0.06,-0.026923077,0,0,0,1
12/24/2017,3:17:30,25.25,0,0.0575,-0.034615385,0,0,0,1
12/24/2017,3:18:01,25.265,0,0.0625,-0.042307692,0,0,0,1
12/24/2017,3:18:31,25.25,0,0.0575,-0.05,0,0,0,1
12/24/2017,3:19:02,25.265,0,0.065,-0.057692308,0,0,0,1
12/24/2017,3:19:33,25.265,0,0.06,-0.065384615,0,0,0,1
12/24/2017,3:20:03,25.265,0,0.06,-0.073076923,0,0,0,1
12/24/2017,3:20:34,25.25,0,0.06,-0.030769231,0,0,0,1
12/24/2017,3:21:05,25.265,0,0.06,-0.034615385,0,0,0,1
12/24/2017,3:21:35,25.265,0,0.06,-0.038461538,0,0,0,1
12/24/2017,3:22:06,25.25,0,0.065,-0.042307692,0,0,0,1
12/24/2017,3:22:36,25.25,0,0.0575,-0.046153846,0,0,0,1
12/24/2017,3:23:07,25.265,0,0.055,0,0,0,0,1
12/24/2017,3:23:38,25.265,0,0.0575,0,0,0,0,1
12/24/2017,3:24:08,25.25,0,0.0575,0,0,0,0,1
12/24/2017,3:24:39,25.25,0,0.0625,0,0,0,0,1
12/24/2017,3:25:10,25.25,0,0.0625,0,0,0,0,1
12/24/2017,3:25:40,25.25,0,0.0575,0,0,0,0,1
12/24/2017,3:26:11,25.235,0,0.055,0,0,0,0,1
12/24/2017,3:26:42,25.25,0,0.0575,0,0,0,0,1
12/24/2017,3:27:12,25.25,0,0.0625,0,0,0,0,1
12/24/2017,3:27:43,25.235,0,0.06,0,0,0,0,1
12/24/2017,3:28:44,25.265,0,0.06,0,0,0,0,1
12/24/2017,3:29:15,25.25,0,0.06,0,0,0,0,1
12/24/2017,3:29:45,25.25,0,0.06,0,0,0,0,1
12/24/2017,3:30:16,25.25,0,0.055,0,0,0,0,1
12/24/2017,3:30:47,25.235,0,0.0575,0,0,0,0,1
12/24/2017,3:31:17,25.235,0,0.0575,0,0,0,0,1
12/24/2017,3:31:48,25.265,0,0.06,0,0,0,0,1
12/24/2017,3:32:19,25.25,0,0.0575,0,0,0,0,1
12/24/2017,3:32:49,25.235,0,0.055,0,0,0,0,1
12/24/2017,3:33:20,25.25,0,0.06,0,0,0,0,1
12/24/2017,3:33:50,25.235,0,0.06,0,0,0,0,1
12/24/2017,3:34:21,25.25,0,0.0625,0,0,0,0,1
12/24/2017,3:34:52,25.235,0,0.0575,0,0,0,0,1
12/24/2017,3:35:53,25.25,0,0.0625,0,0,0,0,1
12/24/2017,3:36:24,25.265,0,0.065,0,0,0,0,1
12/24/2017,3:36:54,25.25,0,0.06,0,0,0,0,1
12/24/2017,3:37:25,25.235,0,0.0625,0,0,0,0,1
12/24/2017,3:37:56,25.235,0,0.06,0,0,0,0,1
12/24/2017,3:38:26,25.25,0,0.06,0,0,0,0,1
12/24/2017,3:38:57,25.25,0,0.06,0,0,0,0,1
12/24/2017,3:39:27,25.25,0,0.0575,0,0,0,0,1
12/24/2017,3:39:58,25.235,0,0.0575,0,0,0,0,1
12/24/2017,3:40:29,25.265,0,0.06,0,0,0,0,1
12/24/2017,3:40:59,25.235,0,0.0575,0,0,0,0,1
12/24/2017,3:41:30,25.235,0,0.0575,0,0,0,0,1
12/24/2017,3:42:01,25.235,0,0.0625,0,0,0,0,1
12/24/2017,3:42:31,25.235,0,0.06,0,0,0,0,1
12/24/2017,3:43:02,25.235,0,0.06,0,0,0,0,1
12/24/2017,3:43:33,25.235,0,0.0525,0,0,0,0,1
12/24/2017,3:44:03,25.235,0,0.0575,0,0,0,0,1
12/24/2017,3:44:34,25.25,0,0.0575,0,0,0,0,1
12/24/2017,3:45:04,25.22,0,0.06,0,0,0,0,1
12/24/2017,3:45:35,25.235,0,0.06,0,0,0,0,1
12/24/2017,3:46:06,25.235,0,0.0625,0,0,0,0,1
12/24/2017,3:46:36,25.235,0,0.0575,0,0,0,0,1
12/24/2017,3:47:07,25.25,0,0.0675,0,0,0,0,1
12/24/2017,3:47:38,25.22,0,0.0625,0,0,0,0,1
12/24/2017,3:48:08,25.22,0,0.065,0,0,0,0,1
12/24/2017,3:48:39,25.235,0,0.065,0,0,0,0,1
12/24/2017,3:49:09,25.25,0,0.0625,0,0,0,0,1
12/24/2017,3:49:40,25.25,0,0.0575,0,0,0,0,1
12/24/2017,3:50:11,25.235,0,0.0575,0,0,0,0,1
12/24/2017,3:50:41,25.235,0,0.06,0,0,0,0,1
12/24/2017,3:51:12,25.235,0,0.06,0,0,0,0,1
12/24/2017,3:51:43,25.2025,0,0.0625,0,0,0,0,1
12/24/2017,3:52:13,25.2175,0,0.06,0,0,0,0,1
12/24/2017,3:52:44,25.2025,0,0.06,0,0,0,0,1
12/24/2017,3:53:15,25.22,0,0.06,0,0,0,0,1
12/24/2017,3:53:45,25.25,0,0.0575,0,0,0,0,1
12/24/2017,3:54:16,25.235,0,0.06,0,0,0,0,1
12/24/2017,3:54:46,25.2175,0,0.0525,0,0,0,0,1
12/24/2017,3:55:17,25.235,0,0.0625,0,0,0,0,1
12/24/2017,3:55:48,25.235,0,0.06,0,0,0,0,1
12/24/2017,3:56:18,25.2175,0,0.06,0,0,0,0,1
12/24/2017,3:56:49,25.22,0,0.0625,0,0,0,0,1
12/24/2017,3:57:20,25.2175,0,0.06,0,0,0,0,1
12/24/2017,3:57:50,25.22,0,0.055,0,0,0,0,1
12/24/2017,3:58:21,25.22,0,0.055,0,0,0,0,1
12/24/2017,3:58:52,25.22,0,0.06,0,0,0,0,1
12/24/2017,3:59:22,25.22,0,0.0625,0,0,0,0,1
12/24/2017,3:59:53,25.1875,0,0.06,0,0,0,0,1
12/24/2017,4:00:23,25.205,0,0.06,0,0,0,0,1
12/24/2017,4:00:54,25.205,0,0.06,0,0,0,0,1
12/24/2017,4:01:25,25.235,0,0.06,0,0,0,0,1
12/24/2017,4:01:55,25.205,0,0.06,0,0,0,0,1
12/24/2017,4:02:26,25.235,0,0.0575,0,0,0,0,1
12/24/2017,4:02:57,25.235,0,0.0575,0,0,0,0,1
12/24/2017,4:03:27,25.235,0,0.06,0,0,0,0,1
12/24/2017,4:03:58,25.235,0,0.0625,0,0,0,0,1
12/24/2017,4:04:29,25.235,0,0.06,0,0,0,0,1
12/24/2017,4:04:59,25.22,0,0.0575,0,0,0,0,1
12/24/2017,4:05:30,25.205,0,0.06,0,0,0,0,1
12/24/2017,4:06:00,25.205,0,0.0625,0,0,0,0,1
12/24/2017,4:06:31,25.22,0,0.06,0,0,0,0,1
12/24/2017,4:07:02,25.22,0,0.06,0,0,0,0,1
12/24/2017,4:07:32,25.22,0,0.0575,0,0,0,0,1
12/24/2017,4:08:03,25.22,0,0.055,0,0,0,0,1
12/24/2017,4:08:34,25.205,0,0.06,0,0,0,0,1
12/24/2017,4:09:04,25.2025,0,0.0625,0,0,0,0,1
12/24/2017,4:09:35,25.1875,0,0.0575,0,0,0,0,1
12/24/2017,4:10:06,25.205,0,0.055,0,0,0,0,1
12/24/2017,4:10:36,25.205,0,0.0625,0,0,0,0,1
12/24/2017,4:11:07,25.205,0,0.0625,0,0,0,0,1
12/24/2017,4:11:37,25.2175,0,0.06,0,0,0,0,1
12/24/2017,4:12:08,25.2175,0,0.065,0,0,0,0,1
12/24/2017,4:12:39,25.2025,0,0.06,0,0,0,0,1
12/24/2017,4:13:09,25.205,0,0.0625,0,0,0,0,1
12/24/2017,4:13:40,25.22,0,0.06,0,0,0,0,1
12/24/2017,4:14:11,25.205,0,0.06,0,0,0,0,1
12/24/2017,4:14:41,25.205,0,0.0625,0,0,0,0,1
12/24/2017,4:15:12,25.205,0,0.06,0,0,0,0,1
12/24/2017,4:15:43,25.205,0,0.0525,0,0,0,0,1
12/24/2017,4:16:13,25.1875,0,0.06,0,0,0,0,1
12/24/2017,4:16:44,25.1875,0,0.065,0,0,0,0,1
12/24/2017,4:17:14,25.2025,0,0.06,0,0,0,0,1
12/24/2017,4:17:45,25.1875,0,0.06,0,0,0,0,1
12/24/2017,4:18:16,25.205,0,0.06,0,0,0,0,1
12/24/2017,4:18:46,25.1875,0,0.0575,0,0,0,0,1
12/24/2017,4:19:17,25.205,0,0.065,0,0,0,0,1
12/24/2017,4:19:48,25.1875,0,0.0625,0,0,0,0,1
12/24/2017,4:20:18,25.205,0,0.0625,0,0,0,0,1
12/24/2017,4:20:49,25.205,0,0.0625,0,0,0,0,1
12/24/2017,4:21:19,25.205,0,0.06,0,0,0,0,1
12/24/2017,4:21:50,25.22,0,0.0575,0,0,0,0,1
12/24/2017,4:22:21,25.205,0,0.06,0,0,0,0,1
12/24/2017,4:22:51,25.1875,0,0.0575,0,0,0,0,1
12/24/2017,4:23:22,25.1875,0,0.0575,0,0,0,0,1
12/24/2017,4:23:53,25.205,0,0.0575,0,0,0,0,1
12/24/2017,4:24:23,25.205,0,0.0625,0,0,0,0,1
12/24/2017,4:24:54,25.19,0,0.06,0,0,0,0,1
12/24/2017,4:25:25,25.205,0,0.06,0,0,0,0,1
12/24/2017,4:25:55,25.1875,0,0.0575,0,0,0,0,1
12/24/2017,4:26:26,25.205,0,0.065,0,0,0,0,1
12/24/2017,4:26:56,25.19,0,0.065,0,0,0,0,1
12/24/2017,4:27:27,25.205,0,0.055,0,0,0,0,1
12/24/2017,4:27:58,25.1875,0,0.065,0,0,0,0,1
12/24/2017,4:28:28,25.1875,0,0.0625,0,0,0,0,1
12/24/2017,4:28:59,25.2025,0,0.06,0,0,0,0,1
12/24/2017,4:29:30,25.1875,0,0.06,0,0,0,0,1
12/24/2017,4:30:00,25.1875,0,0.0625,0,0,0,0,1
12/24/2017,4:30:31,25.205,0,0.0575,0,0,0,0,1
12/24/2017,4:31:02,25.1875,0,0.0575,0,0,0,0,1
12/24/2017,4:31:32,25.205,0,0.0575,0,0,0,0,1
12/24/2017,4:32:03,25.205,0,0.0625,0,0,0,0,1
12/24/2017,4:33:04,25.1875,0,0.0575,0,0,0,0,1
12/24/2017,4:33:35,25.1875,0,0.0625,0,0,0,0,1
12/24/2017,4:34:05,25.1875,0,0.06,0,0,0,0,1
12/24/2017,4:34:36,25.1875,0,0.0625,0,0,0,0,1
12/24/2017,4:35:07,25.1875,0,0.06,0,0,0,0,1
12/24/2017,4:35:37,25.1875,0,0.0625,0,0,0,0,1
12/24/2017,4:36:08,25.1875,0,0.06,0,0,0,0,1
12/24/2017,4:36:39,25.1875,0,0.06,0,0,0,0,1
12/24/2017,4:37:09,25.1575,0,0.0575,0,0,0,0,1
12/24/2017,4:37:40,25.1875,0,0.06,0,0,0,0,1
12/24/2017,4:38:10,25.1725,0,0.0625,0,0,0,0,1
12/24/2017,4:38:41,25.1725,0,0.0575,0,0,0,0,1
12/24/2017,4:39:12,25.205,0,0.0625,0,0,0,0,1
12/24/2017,4:39:42,25.19,0,0.0575,0,0,0,0,1
12/24/2017,4:40:13,25.1875,0,0.06,0,0,0,0,1
12/24/2017,4:40:44,25.19,0,0.06,0,0,0,0,1
12/24/2017,4:41:14,25.19,0,0.0575,0,0,0,0,1
12/24/2017,4:41:45,25.1725,0,0.06,0,0,0,0,1
12/24/2017,4:42:16,25.1725,0,0.06,0,0,0,0,1
12/24/2017,4:42:46,25.1725,0,0.0575,0,0,0,0,1
12/24/2017,4:43:17,25.1875,0,0.06,0,0,0,0,1
12/24/2017,4:44:18,25.1725,0,0.06,0,0,0,0,1
12/24/2017,4:44:49,25.1725,0,0.06,0,0,0,0,1
12/24/2017,4:45:19,25.1575,0,0.0625,0,0,0,0,1
12/24/2017,4:45:50,25.1875,0,0.06,0,0,0,0,1
12/24/2017,4:46:21,25.1875,0,0.0625,0,0,0,0,1
12/24/2017,4:46:51,25.1875,0,0.06,0,0,0,0,1
12/24/2017,4:47:22,25.1725,0,0.0575,0,0,0,0,1
12/24/2017,4:47:53,25.19,0,0.0625,0,0,0,0,1
12/24/2017,4:48:23,25.1875,0,0.0575,0,0,0,0,1
12/24/2017,4:48:54,25.1725,0,0.0575,0,0,0,0,1
12/24/2017,4:49:24,25.205,0,0.0625,0,0,0,0,1
12/24/2017,4:49:55,25.19,0,0.0575,0,0,0,0,1
12/24/2017,4:50:26,25.1875,0,0.0575,0,0,0,0,1
12/24/2017,4:50:56,25.1725,0,0.06,0,0,0,0,1
12/24/2017,4:51:27,25.1725,0,0.065,0,0,0,0,1
12/24/2017,4:51:58,25.1875,0,0.06,0,0,0,0,1
12/24/2017,4:52:28,25.1875,0,0.0625,0,0,0,0,1
12/24/2017,4:52:59,25.1875,0,0.06,0,0,0,0,1
12/24/2017,4:53:30,25.1875,0,0.06,0,0,0,0,1
12/24/2017,4:54:00,25.1725,0,0.06,0,0,0,0,1
12/24/2017,4:54:31,25.1575,0,0.0575,0,0,0,0,1
12/24/2017,4:55:01,25.1725,0,0.0575,0,0,0,0,1
12/24/2017,4:55:32,25.205,0,0.06,0,0,0,0,1
12/24/2017,4:56:03,25.1875,0,0.06,0,0,0,0,1
12/24/2017,4:56:33,25.1725,0,0.06,0,0,0,0,1
12/24/2017,4:57:04,25.1575,0,0.06,0,0,0,0,1
12/24/2017,4:57:35,25.1575,0,0.06,0,0,0,0,1
12/24/2017,4:58:05,25.1725,0,0.0575,0,0,0,0,1
12/24/2017,4:58:36,25.1575,0,0.0625,0,0,0,0,1
12/24/2017,4:59:07,25.175,0,0.0625,0,0,0,0,1
12/24/2017,4:59:37,25.1575,0,0.06,0,0,0,0,1
12/24/2017,5:00:08,25.1575,0,0.06,0,0,0,0,1
12/24/2017,5:00:38,25.1425,0,0.0575,0,0,0,0,1
12/24/2017,5:01:09,25.1725,0,0.06,0,0,0,0,1
12/24/2017,5:01:40,25.1725,0,0.0625,0,0,0,0,1
12/24/2017,5:02:10,25.1575,0,0.0575,0,0,0,0,1
12/24/2017,5:02:41,25.1575,0,0.06,0,0,0,0,1
12/24/2017,5:03:12,25.1425,0,0.0625,0,0,0,0,1
12/24/2017,5:03:42,25.1575,0,0.06,0,0,0,0,1
12/24/2017,5:04:13,25.1425,0,0.06,0,0,0,0,1
12/24/2017,5:04:43,25.1725,0,0.065,0,0,0,0,1
12/24/2017,5:05:14,25.19,0,0.06,0,0,0,0,1
12/24/2017,5:05:45,25.1575,0,0.06,-0.046153846,0,0,0,1
12/24/2017,5:06:15,25.1425,0,0.06,-0.042307692,0,0,0,1
12/24/2017,5:06:46,25.1575,0,0.0625,-0.038461538,0,0,0,1
12/24/2017,5:07:17,25.1425,0,0.06,-0.034615385,0,0,0,1
12/24/2017,5:07:47,25.1575,0,0.06,-0.030769231,0,0,0,1
12/24/2017,5:08:18,25.1425,0,0.0625,-0.026923077,0,0,0,1
12/24/2017,5:08:49,25.1725,0,0.06,-0.023076923,0,0,0,1
12/24/2017,5:09:19,25.1575,0,0.06,-0.019230769,0,0,0,1
12/24/2017,5:09:50,25.1425,0,0.06,-0.015384615,0,0,0,1
12/24/2017,5:10:20,25.1425,0,0.06,-0.011538462,0,0,0,1
12/24/2017,5:10:51,25.1425,0,0.0575,-0.007692308,0,0,0,1
12/24/2017,5:11:22,25.1425,0,0.0575,-0.003846154,0,0,0,1
12/24/2017,5:11:52,25.1425,0,0.0625,7.70E-19,0,0,0,1
12/24/2017,5:12:23,25.1425,0,0.06,0.003846154,0,0,0,1
12/24/2017,5:12:54,25.1575,0,0.0575,0.007692308,0,0,0,1
12/24/2017,5:13:24,25.1275,0,0.06,0.011538462,0,0,0,1
12/24/2017,5:13:55,25.1575,0,0.06,0.015384615,0,0,0,1
12/24/2017,5:14:26,25.1575,0,0.0575,0.019230769,0,0,0,1
12/24/2017,5:14:56,25.1425,0,0.0625,0.023076923,0,0,0,1
12/24/2017,5:15:27,25.1275,0,0.06,0.026923077,0,0,0,1
12/24/2017,5:15:57,25.1425,0,0.06,0.030769231,0,0,0,1
12/24/2017,5:16:28,25.1575,0,0.06,0.034615385,0,0,0,1
12/24/2017,5:16:59,25.1575,0,0.06,0.038461538,0,0,0,1
12/24/2017,5:17:29,25.1425,0,0.06,0.042307692,0,0,0,1
12/24/2017,5:18:00,25.1425,0,0.0625,0.046153846,0,0,0,1
12/24/2017,5:18:31,25.1275,0,0.0625,0,0,0,0,1
12/24/2017,5:19:01,25.1275,0,0.06,0,0,0,0,1
12/24/2017,5:19:32,25.1275,0,0.06,0,0,0,0,1
12/24/2017,5:20:03,25.1275,0,0.055,0,0,0,0,1
12/24/2017,5:20:33,25.1425,0,0.0625,0,0,0,0,1
12/24/2017,5:21:04,25.1425,0,0.0575,0,0,0,0,1
12/24/2017,5:21:34,25.1425,0,0.06,0,0,0,0,1
12/24/2017,5:22:05,25.1275,0,0.0625,0,0,0,0,1
12/24/2017,5:22:36,25.1575,0,0.055,0,0,0,0,1
12/24/2017,5:23:06,25.1425,0,0.06,0,0,0,0,1
12/24/2017,5:23:37,25.1425,0,0.0625,0,0,0,0,1
12/24/2017,5:24:08,25.1575,0,0.0625,0,0,0,0,1
12/24/2017,5:24:38,25.1425,0,0.0575,0,0,0,0,1
12/24/2017,5:25:09,25.1275,0,0.06,0,0,0,0,1
12/24/2017,5:25:40,25.1275,0,0.0575,0,0,0,0,1
12/24/2017,5:26:10,25.1425,0,0.0575,0,0,0,0,1
12/24/2017,5:26:41,25.1425,0,0.06,0,0,0,0,1
12/24/2017,5:27:42,25.1575,0,0.0575,0,0,0,0,1
12/24/2017,5:28:13,25.1425,0,0.06,0,0,0,0,1
12/24/2017,5:29:14,25.125,0,0.055,0,0,0,0,1
12/24/2017,5:29:45,25.1275,0,0.06,0,0,0,0,1
12/24/2017,5:30:15,25.11,0,0.055,0,0,0,0,1
12/24/2017,5:30:46,25.1275,0,0.0625,0,0,0,0,1
12/24/2017,5:31:17,25.1275,0,0.06,0,0,0,0,1
12/24/2017,5:31:47,25.1275,0,0.06,0,0,0,0,1
12/24/2017,5:32:18,25.1275,0,0.0625,0,0,0,0,1
12/24/2017,5:32:48,25.1275,0,0.06,-0.046153846,0,0,0,1
12/24/2017,5:33:19,25.1275,0,0.0625,-0.088461538,0,0,0,1
12/24/2017,5:33:50,25.1275,0,0.06,-0.126923077,0,0,0,1
12/24/2017,5:34:20,25.1275,0,0.0625,-0.115384615,0,0,0,1
12/24/2017,5:34:51,25.1275,0,0.0825,-0.103846154,0,0,0,1
12/24/2017,5:35:22,25.1275,0,0.0525,-0.092307692,0,0,0,1
12/24/2017,5:35:52,25.11,0,0.06,-0.080769231,0,0,0,1
12/24/2017,5:36:23,25.1275,0,0.06,-0.069230769,0,0,0,1
12/24/2017,5:36:53,25.1275,0,0.06,-0.057692308,0,0,0,1
12/24/2017,5:37:24,25.1275,0,0.065,-0.046153846,0,0,0,1
12/24/2017,5:37:55,25.1275,0,0.06,-0.034615385,0,0,0,1
12/24/2017,5:38:25,25.1275,0,0.0575,-0.023076923,0,0,0,1
12/24/2017,5:38:56,25.1275,0,0.0625,-0.011538462,0,0,0,1
12/24/2017,5:39:27,25.1275,0,0.06,3.08E-18,0,0,0,1
12/24/2017,5:39:57,25.1275,0,0.0575,0.011538462,0,0,0,1
12/24/2017,5:40:28,25.1275,0,0.0575,0.023076923,0,0,0,1
12/24/2017,5:40:59,25.11,0,0.0575,0.034615385,0,0,0,1
12/24/2017,5:41:29,25.1425,0,0.0625,0.046153846,0,0,0,1
12/24/2017,5:42:00,25.1275,0,0.0625,0.057692308,0,0,0,1
12/24/2017,5:42:30,25.1275,0,0.06,0.069230769,0,0,0,1
12/24/2017,5:43:01,25.1125,0,0.0625,0.080769231,0,0,0,1
12/24/2017,5:43:32,25.1275,0,0.0575,0.092307692,0,0,0,1
12/24/2017,5:44:02,25.1275,0,0.0625,0.103846154,0,0,0,1
12/24/2017,5:44:33,25.1275,0,0.0575,0.115384615,0,0,0,1
12/24/2017,5:45:04,25.1425,0,0.0625,0.126923077,0,0,0,1
12/24/2017,5:45:34,25.11,0,0.0575,0.088461538,0,0,0,1
12/24/2017,5:46:05,25.125,0,0.0625,0.046153846,0,0,0,1
12/24/2017,5:46:36,25.1425,0,0.06,0,0,0,0,1
12/24/2017,5:47:06,25.1275,0,0.06,0,0,0,0,1
12/24/2017,5:47:37,25.11,0,0.0575,0,0,0,0,1
12/24/2017,5:48:07,25.125,0,0.0575,0,0,0,0,1
12/24/2017,5:48:38,25.11,0,0.06,0,0,0,0,1
12/24/2017,5:49:09,25.095,0,0.0575,0,0,0,0,1
12/24/2017,5:49:39,25.1275,0,0.055,0,0,0,0,1
12/24/2017,5:50:10,25.095,0,0.0625,0,0,0,0,1
12/24/2017,5:50:41,25.095,0,0.06,-0.046153846,0,0,0,1
12/24/2017,5:51:11,25.1275,0,0.06,-0.042307692,0,0,0,1
12/24/2017,5:51:42,25.1275,0,0.0625,-0.038461538,0,0,0,1
12/24/2017,5:52:13,25.11,0,0.0575,-0.034615385,0,0,0,1
12/24/2017,5:52:43,25.11,0,0.0575,-0.030769231,0,0,0,1
12/24/2017,5:53:14,25.1275,0,0.06,-0.026923077,0,0,0,1
12/24/2017,5:53:44,25.1275,0,0.0575,-0.023076923,0,0,0,1
12/24/2017,5:54:15,25.11,0,0.0575,-0.019230769,0,0,0,1
12/24/2017,5:54:46,25.125,0,0.065,-0.061538462,0,0,0,1
12/24/2017,5:55:16,25.1275,0,0.0575,-0.053846154,0,0,0,1
12/24/2017,5:55:47,25.11,0,0.06,-0.092307692,0,0,0,1
12/24/2017,5:56:18,25.11,0,0.06,-0.080769231,0,0,0,1
12/24/2017,5:56:48,25.095,0,0.0575,-0.069230769,0,0,0,1
12/24/2017,5:57:19,25.11,0,0.0675,-0.057692308,0,0,0,1
12/24/2017,5:57:50,25.11,0,0.055,-0.046153846,0,0,0,1
12/24/2017,5:58:20,25.11,0,0.0575,-0.034615385,0,0,0,1
12/24/2017,5:58:51,25.11,0,0.0625,-0.023076923,0,0,0,1
12/24/2017,5:59:21,25.095,0,0.0625,-0.011538462,0,0,0,1
12/24/2017,5:59:52,25.11,0,0.065,3.08E-18,0,0,0,1
12/24/2017,6:00:23,25.08,0,0.055,0.011538462,0,0,0,1
12/24/2017,6:00:53,25.11,0,0.06,0.023076923,0,0,0,1
12/24/2017,6:01:24,25.095,0,0.0575,0.034615385,0,0,0,1
12/24/2017,6:01:55,25.095,0,0.06,0.046153846,0,0,0,1
12/24/2017,6:02:25,25.11,0,0.055,0.057692308,0,0,0,1
12/24/2017,6:02:56,25.11,0,0.0575,0.069230769,0,0,0,1
12/24/2017,6:03:27,25.1275,0,0.0575,0.030769231,0,0,0,1
12/24/2017,6:03:57,25.11,0,0.055,0.038461538,0,0,0,1
12/24/2017,6:04:28,25.11,0,0.0625,-1.23E-17,0,0,0,1
